지점,ym,year,month,NEE_sum,NEE_mean,LE_mean,H_mean,CO2_mean,VPD_mean,Rg_mean,Rn_mean,Ta_mean,RH_mean,P_sum,SWC_mean,Ts_mean,Reco_mean,n_obs,GPP_mean,Bowen
검봉,2024-11,2024,11,-17.239,-0.012375448671931084,27.95439985538684,-7.552015075376885,754.2405868306802,0.34639955629523533,102.48117372577171,34.582519023689876,9.445051687006462,71.17221895190237,0.0,0.18045585068198133,13.134616654702082,0.023239053254437876,1393,0.03561450192636896,-0.2701547918912523
검봉,2024-12,2024,12,-11.354,-0.008391722099039172,14.56708943089431,-1.3197272727272726,769.9076393200295,0.42108612196495226,113.43932446415373,23.176606060606062,2.068692535107169,43.35484700665189,0.0,0.1739320029563932,8.005637102734664,0.07861418269230769,1353,0.08700590479134686,-0.09059649691779584
검봉,2025-01,2025,1,-147.385,-0.10171497584541062,5.258696613683483,10.812274672187716,775.9516661961891,0.32933783907579767,117.98487784679088,32.83445824706694,0.1221856452726018,47.90872256728778,0.0,0.1684824016563147,5.726542443064182,-0.14867723669309174,1449,0.0,2.0560750061247965
검봉,2025-02,2025,2,1.6910000000000007,0.0012581845238095243,6.3757842261904765,15.74668005952381,781.1830773809525,0.3946135588343454,175.59739211309522,72.83860639880952,-0.41020014880952377,38.36924330357143,0.0,0.17024255952380954,4.629575148809524,0.05444705882352941,1344,0.053188874299719885,2.4697636401871197
검봉,2025-03,2025,3,-233.495,-0.18213338533541343,22.49364580031696,2.8571194379391103,785.7287949138638,0.4869018505130765,162.99653276131045,86.11583931357254,6.261408736349454,60.36040249609984,0.0,0.1887808112324493,6.13358736349454,-0.005367626886145409,1282,0.176765758449268,0.1270189574114682
검봉,2025-04,2025,4,-17.846000000000007,-0.012792831541218644,29.2715018076645,10.141922580645161,777.9691687363038,0.6899948628737158,241.78656917562725,150.8502946236559,11.635037275985663,56.995533333333334,0.0,0.17942508960573478,10.279535483870967,0.09352054794520548,1395,0.10631337948642412,0.34647769859179495
검봉,2025-05,2025,5,9.383999999999997,0.00859340659340659,42.81570363466915,2.0363434065934065,786.261981042654,0.5247270930115655,230.5256911764706,147.98615476190474,14.194459706959707,72.4587673992674,0.0,0.17160714285714287,12.720361721611722,0.2860204081632653,1092,0.2774270015698587,0.04756066661822927
검봉,2025-06,2025,6,-118.309,-0.08420569395017793,34.51299214846538,0.9325594306049823,737.1805807142857,0.8133353505223822,238.61714611546688,161.46351994301995,21.60356227758007,72.30109679715302,0.0,0.11620569395017794,16.267187188612102,0.11954131534569984,1405,0.20374700929587777,0.02702053263285225
검봉,2025-07,2025,7,-138.866,-0.09827742392073603,35.76269552874379,3.583567586694975,707.21944633973,0.9178059956427052,250.27234968017058,179.10671903750884,25.6458669497523,76.0694939844303,0.0,0.1051380042462845,20.01381387119604,0.07100495867768594,1413,0.169282382598422,0.10020406833748677
검봉,2025-08,2025,8,-28.579,-0.019494542974079127,27.09901775956284,3.4270320600272854,705.9299420190996,0.821869931359092,206.9127349726776,142.5660272851296,25.367403819918145,78.10555934515689,0.0,0.08938335607094133,21.07731855388813,0.0975360824742268,1466,0.11703062544830593,0.12646333127029805
검봉,2025-09,2025,9,30.748,0.02372530864197531,46.992332814930016,0.364869598765432,721.8488454258675,0.40097036835699096,154.13160262345679,100.37843981481481,20.752831790123455,86.57254783950617,0.0,0.11264737654320989,19.953390432098765,0.1805548872180451,1296,0.1568295785760698,0.007764449579517547
검봉,2025-10,2025,10,-72.605,-0.07408673469387755,39.76578571428571,-18.574630612244896,746.5590558722919,0.18946867551000168,100.81181326530613,55.277629591836735,14.394951020408163,88.2497163265306,0.0,0.15203673469387757,15.942094897959183,0.16321505376344086,980,0.23730178845731842,-0.4671008073549023
검봉,2025-11,2025,11,-123.975,-0.08786321757618709,22.03321489361702,-2.6222012756909994,769.7313131672598,0.4893433519979201,135.64115095676823,47.014811481219,8.497553508150249,58.42125797306875,0.0,0.14916371367824238,11.746725017717932,-0.03478095238095238,1411,0.053082265195234714,-0.11901128765601274
검봉,2025-12,2025,12,-2.8369999999999984,-0.0019338786639400125,9.679877300613496,-3.1601322426721197,800.5832551159617,0.3812713646796406,101.44513019768235,18.385518745739606,2.767620995228357,50.22763735514656,0.0,0.14243899113837763,8.261901840490797,0.08806208425720621,1467,0.08999596292114623,-0.3264640805386898
검봉,2026-01,2026,1,-30.629,-0.020667341430499326,6.4848838622552325,7.85896423751687,802.7113110209601,0.3567855753624359,129.9742726045884,34.74615452091768,-1.3902375168690957,37.11917746288799,0.0,0.1392004048582996,5.2687004048583,0.07462569832402235,1482,0.09529303975452168,1.2118897430468056
검봉,2026-02,2026,2,-119.986,-0.09138309215536938,5.344368902439024,7.901548362528561,791.1155973622964,0.414526182638876,135.93701523229245,57.01694516374714,2.731405940594059,48.905955826351864,0.0,0.13873724295506473,5.569551408987053,0.030409387222946543,1313,0.12179247937831593,1.4784810904281906
검봉,2026-03,2026,3,-112.393,-0.09589846416382253,17.11719638242894,7.992455166524339,803.0685249343833,0.3575918095775088,171.9460853242321,96.07079010238908,6.266558020477816,67.07143686006826,0.0,0.15822525597269624,7.130986348122867,-0.09118918918918918,1172,0.004709274974633346,0.46692548171783055
검봉,2026-04,2026,4,-77.887,-0.05991307692307692,23.99393913713405,16.244993841416473,769.230902745098,0.6802149985767783,242.99973923076925,150.10468076923075,12.526726923076923,58.03204461538461,0.0,0.1564276923076923,11.128303076923077,0.11172561983471073,1300,0.17163869675778765,0.6770457217787564
검봉,2026-05,2026,5,-98.92,-0.07257520176082172,50.228612950699045,1.8443837123991198,744.736496669134,0.8833290326550578,263.06390956263897,172.6797492647059,17.793628026412325,63.487933969185626,0.0,0.13886353631694792,13.850878209831254,0.1984575163398693,1363,0.271032718100691,0.03671978189422511
검봉,2026-06,2026,6,-109.51899999999999,-0.11062525252525252,44.15694279877426,2.176069696969697,738.8283238289206,0.5715396679972388,258.501249745158,179.39481275303646,19.41827676767677,78.13163434343434,0.0,0.11423030303030303,16.238404040404042,0.37744923857868024,990,0.48807449110393275,0.04928035228539649
매화,2024-01,2024,1,-11.589999999999998,-0.012750275027502748,3.6053322332233226,8.217122112211221,819.5557589285714,0.12426402095997748,94.94171177117713,33.10370187018702,-3.632734873487349,74.44250935093508,0.0,0.17491749174917492,1.6277194719471948,0.04837912087912088,909,0.061129395906623626,2.2791580860398986
매화,2024-02,2024,2,-69.58800000000001,-0.06024935064935066,8.169506527415143,5.427827705627706,810.5372599078341,0.11189420364315152,85.56643121693122,34.51763051146385,-0.24559700176366844,83.27826719576719,0.0,0.19548589065255734,1.9549400352733686,-0.07530814814814815,1155,0.0,0.6644009264712697
매화,2024-03,2024,3,32.327,0.023223419540229884,8.373954578226387,23.051274425287357,793.3362062682215,0.33740210492725525,164.30516307471265,85.55009841954022,3.076639367816092,61.76388433908046,0.0,0.20345617816091954,3.5067471264367813,0.03292857142857143,1392,0.009705151888341548,2.752734590324186
매화,2024-04,2024,4,-2.1309999999999993,-0.0028300132802124827,12.704593874833554,35.8780796812749,758.8541751336898,0.7615901752607517,200.57287383798143,116.20567994687914,12.468027888446214,53.19549402390439,0.0,0.18157370517928287,8.573556440903054,-0.05457567567567568,753,0.0,2.8240241313298133
매화,2024-05,2024,5,-274.343,-0.2949924731182796,45.753252427184464,34.004895698924734,748.4595397170839,0.5625557146038882,252.029110864745,158.7501233480176,15.46861563876652,71.46171145374448,0.0,0.16519493392070483,12.702569383259913,-0.020822164948453604,930,0.27417030816982596,0.7432235719863404
매화,2024-06,2024,6,-348.146,-0.26555758962623954,61.839422664624806,28.354704042715483,720.6648054054053,0.6219893445530301,261.4487019969278,171.6050350877193,19.68327993897788,75.8852356979405,0.0,0.11767276887871854,16.26267810831426,0.07688827838827839,1311,0.34244586801451793,0.45852148711821283
매화,2024-07,2024,7,-57.376,-0.04657142857142857,76.87536072308956,-2.14229788961039,685.7136168831169,0.11298651118911852,153.5059512195122,115.05949675324675,22.538661525974028,96.29145454545454,0.0,0.19864935064935063,20.814425324675323,0.2539924098671727,1232,0.30056383843860124,-0.02786715885896259
매화,2024-08,2024,8,-28.532,-0.020163957597173144,65.75186028368795,15.52963886925795,685.4582494699646,0.20646343631977773,197.29845679886682,141.9054522968198,23.986380212014137,93.88219151943463,0.0,0.17938727915194347,23.230226855123675,0.14390586419753087,1415,0.16406982179470403,0.23618554368279404
매화,2024-09,2024,9,-17.976000000000003,-0.013587301587301589,46.94605143721634,9.711621315192744,704.6847505668935,0.17464297015861124,158.32486092214663,105.85618669690098,20.091913076341648,93.00385260770975,0.0,0.16695616024187454,20.724690854119427,0.13252967359050447,1323,0.14611697517780606,0.20686769212487774
매화,2024-10,2024,10,-36.573,-0.025828389830508475,26.12980198019802,4.612837570621469,742.3657168079096,0.18571274717789454,131.83304591104735,63.95171449067432,12.067560975609757,87.66902654232425,0.0,0.16150430416068867,15.00427761836442,0.0706267339218159,1416,0.09645512375232437,0.1765354966760644
매화,2024-11,2024,11,19.164,0.014258928571428572,7.6309925595238095,7.016540178571428,772.8097284226191,0.28922291719720467,103.53888764880953,32.29513169642857,6.498113839285715,73.63087872023809,0.0,0.15988839285714285,10.78750074404762,0.04093894993894994,1344,0.02668002136752137,0.9194793631156777
매화,2024-12,2024,12,-19.352,-0.014356083086053413,2.485759643916914,0.8837722551928782,793.9381799256505,0.17503861709616986,92.73909569732938,13.74063649851632,-3.233313056379822,64.3130178041543,0.0,0.1855459940652819,3.283539317507419,-0.007870699881376036,1348,0.0064853832046773766,0.35553407480712085
매화,2025-01,2025,1,-34.364000000000004,-0.02297058823529412,3.23703743315508,6.008493315508021,806.588487109905,0.12356687822574115,85.5533449197861,19.31432820855615,-4.806993315508021,72.25959826203209,0.0,0.16010895721925134,1.4995741978609625,-0.029525586353944564,1496,0.0,1.8561704767348501
매화,2025-02,2025,2,-34.197,-0.02544419642857143,3.524029017857143,20.835722470238096,802.5750529061102,0.17312040353094477,151.94446502976191,57.87403199404761,-5.420889880952381,62.17725595238095,0.0,0.16084375,1.3065915178571428,0.024896153846153846,1344,0.050340350274725276,5.912471879390958
매화,2025-03,2025,3,-49.902,-0.036030324909747294,8.920044830079538,25.31524476534296,778.4847028404953,0.40513023069231235,164.09529386281588,83.61485992779784,4.527182671480144,61.03959711191336,0.0,0.20811985559566787,3.6580490974729245,0.024289156626506016,1385,0.060319481536253314,2.838017661074606
매화,2025-04,2025,4,-30.99,-0.02358447488584475,22.344958684009182,41.459775494672755,764.8420038580247,0.6154358469872048,224.0441796042618,131.4695083713851,10.807994672754946,59.53976560121765,0.0,0.2024482496194825,8.774530441400305,0.07854358161648177,1314,0.10212805650232652,1.8554420297202336
매화,2025-05,2025,5,-207.966,-0.20838276553106214,40.080488911290324,25.631780561122245,734.7248016194333,0.4542313564696331,228.50457572718156,140.10587775551102,13.602581162324649,74.54390681362726,0.0,0.19501102204408818,11.987275551102204,0.06327146171693736,998,0.2716542272479995,0.639507682100704
매화,2025-06,2025,6,-367.824,-0.2751114435302917,53.77426842105263,21.969545998504113,708.966641025641,0.4493113449797367,213.66032458770616,141.81238369483918,19.700128646222886,81.82970531039642,0.0,0.14459760658189977,16.458627524308152,0.045299474605954466,1337,0.32041091813624617,0.4085512763554963
매화,2025-07,2025,7,-183.46200000000002,-0.13095074946466811,66.43991093410573,12.759577444682371,687.9477211328976,0.33292470913376965,197.60901429592565,140.27419557458956,23.61212205567452,90.34978229835832,0.0,0.15057458957887224,21.017225553176303,-0.0004233333333333378,1401,0.13052741613133478,0.19204687762656938
매화,2025-08,2025,8,-119.829,-0.0863321325648415,63.88898685171658,7.070649135446685,698.7033652430044,0.1713767484934846,166.31012968299711,117.32579250720462,23.457788904899136,94.77012536023055,0.0,0.16863904899135446,22.340523054755042,0.08100780031201249,1388,0.167339932876854,0.1106708602510373
매화,2025-09,2025,9,-19.211999999999996,-0.015091908876669282,46.32115625,4.111338570306363,717.3799943593875,0.1378521012016284,148.19315082482325,95.23171956009428,18.428770620581304,94.12010290652003,0.0,0.2101681068342498,19.40817674783975,0.08183333333333333,1273,0.09692524221000261,0.08875725269285269
매화,2025-10,2025,10,-109.01,-0.09429930795847752,20.422337966985232,1.895878892733564,742.178786286732,0.14026484631525546,114.16438321799308,62.483294117647056,12.348976643598615,89.11265138408305,0.0,0.20373529411764707,14.79761678200692,0.014422468354430375,1156,0.10872177631290789,0.0928335872121225
매화,2025-11,2025,11,38.721,0.027345338983050846,6.516244522968198,8.655061440677967,778.5445917788802,0.29498252570645356,110.31750988700566,31.388865819209038,5.107064971751413,68.30667302259887,0.0,0.16058050847457628,8.758322033898304,0.07306191588785046,1416,0.04571657690479962,1.328228461987722
매화,2025-12,2025,12,4.884999999999997,0.0034768683274021333,3.140967259786477,-3.333550177935943,810.7012806891602,0.13557331245027038,71.7790747330961,10.099827046263345,-2.4281978647686833,72.25806334519572,0.0,0.19484982206405696,3.6312718861209965,0.007697544642857138,1405,0.004220676315455005,-1.0613132523267874
매화,2026-01,2026,1,-85.105,-0.05773744911804614,1.673324287652646,7.534867706919946,812.7637309264304,0.1483830745864316,105.11312143826324,26.13800949796472,-7.243262550881954,58.507385345997285,0.0,0.15209090909090908,0.3035434192672999,-0.05947634763476347,1474,0.0,4.502933330089845
매화,2026-02,2026,2,11.774000000000001,0.008872645064054259,1.9748553127354935,16.624,781.2129132730015,0.23947599250579474,136.8529464958553,55.68738733986436,-1.0834227581009797,61.49272042200452,0.0,0.10613941220798795,-0.23712886209495104,0.03809411764705882,1327,0.02922147258300456,8.417831874970664
매화,2026-03,2026,3,-1.6750000000000003,-0.0012914417887432538,5.103058641975309,30.235626831148807,800.7322285714285,0.4306346679069178,183.67105088666153,97.92679568234388,4.820546646106399,58.93639552814187,0.0,0.2023053199691596,2.9769984579799535,-0.0006661742983751867,1297,0.0006252674903680671,5.925000857808112
매화,2026-04,2026,4,-84.866,-0.06933496732026144,20.188692559280458,40.076124183006534,763.6266598360656,0.7998122100492145,232.32491993464052,132.42722875816995,11.941688725490197,52.15330473856209,0.0,0.185015522875817,9.655361928104575,0.04514184397163121,1224,0.11447681129189265,1.9850777392012988
매화,2026-05,2026,5,-363.941,-0.2679977908689249,39.97116531365313,39.7393674521355,737.7647267964072,0.6631421874615021,254.84912175204155,160.63774594992637,16.22683505154639,68.02847717231222,0.0,0.16719145802650956,13.023351251840943,0.06780840336134454,1358,0.3358061942302694,0.9942008730619005
매화,2026-06,2026,6,-230.469,-0.2560766666666667,58.14866740823137,29.124322222222222,720.5223754427392,0.5330298089132971,239.60101003344482,157.86718333333332,18.824922222222224,78.05222666666667,0.0,0.16520444444444443,16.184124444444443,0.0708130081300813,900,0.32688967479674796,0.5008596674753627
