lon,lat,elevation,slope,aspect,twi,aspect_northness
128.25908560472732,37.249756137815005,382.09309533873056,15.274000859786222,165.81829610603555,1.3795627888323505,94.8236318381001
127.91139611828697,37.4674048602337,250.4096413751368,21.00931502507061,140.72806682611952,1.0308637074935765,100.92677295256756
127.29249964667501,38.132894478753116,169.12059745396638,9.16680946159174,183.6597232634352,2.018502383265147,82.94112208252119
127.79107619456185,37.904659850433546,190.06042799131995,16.4779379641765,220.4562089537273,1.460830549445074,113.58333154287436
128.07030956162967,38.212908588056145,406.17291377668727,8.906883529525034,209.9866166469941,2.020708151123076,103.930401571911
127.93618872014414,37.67231393094269,178.9151881136191,8.286554896558162,186.8357396118104,2.2344950683886244,76.6211611206708
128.42980674765954,37.163356595803435,272.56971268608123,22.30097796681279,184.04263052818885,1.0053388501280585,91.80501063321906
127.25323280279837,37.66344923804845,196.3350699559497,13.595990916864878,237.8534374348768,1.618839608124324,108.08377826802436
127.98623321126696,37.44761982885956,154.71664228421528,9.206538580725132,204.2202023623351,2.0304978337824893,106.35733743631144
128.11259521691954,37.537858656878136,276.2362503688883,20.52929871662913,192.15564560825152,1.068844916257107,85.1524209859571
127.94395647417926,38.04308818353672,276.9293723215275,20.82367028025892,93.24660711924136,1.5847361912328224,81.08304113633359
127.21349329421005,37.600326203535865,52.86051252917,8.610662649086155,197.63469262272963,2.097222003307037,93.50859189316496
127.14501933843334,37.66642791755214,108.44726499349744,14.031607233953878,148.78992218541853,1.482046613892445,114.02443650890584
127.7460258966189,38.09284729219212,201.1420207959024,15.592147421586724,198.53788947667337,1.381500413476652,126.40511289153064
127.11245006433899,37.55700603680164,55.25982557888525,11.50844402550117,100.86892152488952,2.7411821049524834,66.60273504396504
128.418498467388,37.335651801407536,624.8034555053172,26.911772029026817,161.94505327959058,0.7146019958278272,144.56398422361195
127.12683512433739,37.692879305001185,98.52755761295452,10.9158421708511,99.30532621304135,1.8784223978935493,61.92892157742965
128.3836639699585,37.65496802784479,794.7761213872005,21.04569985196685,128.1313435088173,1.006411358426869,110.1328741430604
127.63759839540329,37.50687236365774,107.7965391345676,9.950121339123044,196.6682977237213,2.0325785622374006,72.22154651573088
127.17806573634043,37.82532798359169,131.8958566348332,4.281700794401903,151.33706157331716,2.8223029397389148,86.10641257277238
127.956116442752,37.746709572918384,152.33613490613766,6.975550236315423,154.7650626406319,2.543754879843817,99.74026118505807
127.93899795380783,37.77334824261167,317.9558504360431,20.49666914194085,176.67702694461497,1.048187397373478,119.13160207636052
127.9378207511297,37.660274358098384,209.6449117587881,9.595660515650598,210.51565419217624,2.103261439799613,87.79373616739956
127.55670584319273,37.7456928978782,302.01081242082665,20.304366237112475,108.18592124480998,1.0322570461220628,103.72521091936076
127.08155295313966,37.648132225929864,52.08586726077112,6.019749182507455,192.08871321283544,2.534721444782519,82.14548851917058
128.59603757583096,37.69907745546548,630.7433503427624,11.647786320397309,138.91336323449673,2.1189794173814094,89.66802885737576
129.1618618267048,37.13965647370436,417.3312710972185,25.979898624814133,212.65455012500064,0.7685214871822731,119.4961161219832
127.09616988639286,37.557608015443854,92.2159932357068,13.016255891771308,236.0946209477204,1.711837221801919,109.49128917353283
127.38590889554258,38.173030847335184,368.71373876927686,15.171727479679442,180.20210663031915,1.3945080743695946,71.09930135803438
128.45689132745818,38.45244703754621,40.93002839808501,10.860063904576748,175.99139171941707,1.880513292836676,117.70965712600012
128.5383412673004,37.306168225242146,304.1666859209947,19.42589370166864,166.1109410312136,1.1910540081503138,105.23980302822454
127.76243984759662,37.257880619934376,108.7062231790664,16.988050687049377,195.68976939415404,1.4185651426047676,80.30105549856239
129.1618618267048,37.13965647370436,417.3312710972185,25.979898624814133,212.65455012500064,0.7685214871822731,119.4961161219832
127.11283354702957,37.55691685478056,50.72135712743757,10.859613585665974,95.30288551485933,2.9723318490345094,63.66212851694609
127.91548511395298,37.4946455085692,354.62630813220693,20.915271205606352,242.50927306382047,1.0282836763018008,86.11755724091248
128.02796593802617,37.08443050715745,455.21612315757824,25.429060206590165,250.9617594560444,0.8012285019051381,97.01933388607492
127.01332870702193,37.758392417678415,175.05007158209003,15.057391254426795,124.15887635853484,1.414298655127627,118.72548358276434
128.19140090983706,37.56264234053319,309.1672602601738,13.228637828814833,181.34701476428944,1.5723960894960196,87.97966312669087
129.34629024627532,37.136316607015345,98.77247892318265,17.352697470781912,173.15918153200414,1.3012659837241467,85.95765459347976
127.65789622339857,37.813783370964316,253.43915670210296,18.661286101002148,236.94791416432116,1.1823932370467771,92.65972284469626
128.6177756934665,38.08776391699119,39.50560485253772,9.95862268518518,144.2206361454047,1.9255207054885284,84.52927097622312
127.78764268675071,37.88005453082063,205.1055976498828,15.31083167642896,201.3611729091659,1.4838472671980427,138.73539685098612
129.38712223462173,37.05318558607595,70.45222606957097,7.153524911985854,151.18927386523336,2.278409062963622,103.07809353403944
127.14767696266121,37.50265851316224,43.00267172686451,5.24799530467408,183.3876704486125,2.730478964472102,94.93826582602088
128.4694169423173,38.15564035322675,506.4974161682206,32.82277554924271,178.80346818746344,0.503823300749669,73.2809060541606
128.0482414705162,38.10549330277969,303.42657924527623,14.731854169121815,213.41298750459768,1.451864807025777,102.47520739367832
127.01708327010891,37.68314954650257,299.2164641483273,19.332149232609343,133.9854531609742,1.0973251876325825,118.2785522123766
128.70119655597438,38.026446818405255,61.44096900707517,10.598883124962017,142.16740255050777,1.832256512492049,77.57287037599795
128.88768953933263,37.76102328729994,42.21178872435927,6.311524288948611,157.28686398260535,2.4311441217196856,101.44768520345738
127.7925655343137,38.142686664666485,453.0445057573008,22.79548910288899,195.8031595554064,0.9390728387039268,127.203393702305
127.7788493394733,37.879207301620475,143.90085403949212,7.544511076720254,209.32738658183584,2.1923294134479163,128.2999813716218
127.66469635250509,37.851543038684895,135.804310276864,15.409637561188882,123.7429135579494,1.490255990911336,63.241591233238
127.06933501625322,37.45150816497816,111.82990819870584,11.592536280966725,190.82346265258167,1.7688409947884116,58.58524045598003
128.85227089966511,37.73980242538659,53.35983735110557,8.61151605852777,145.40948258845745,2.338295261844096,107.78719265567752
127.66648445202752,37.700923523301604,160.57698715923118,19.185627387894638,181.08501982132088,1.3537943915846968,129.56209603286322
127.75077929834185,37.61579036598922,235.28059920408083,17.56785263634697,144.9457164529477,1.2430718113702477,94.85662672691774
127.70220631056668,38.00904294699366,222.1091394157871,16.82314465138902,225.35666824020828,1.2639336056947736,108.05218078562638
128.9812147248276,37.308972999804766,803.8604194491572,25.44040717611812,152.08185395083572,0.8310531327642015,68.81069198281776
129.03485771050055,37.13041721632163,673.9405445111049,18.82922151701778,125.8590162036199,1.3078818043236922,89.61866130164492
128.61377587982156,38.128787646682895,24.63753395999415,8.873624196295017,172.39039445358767,2.039916783009656,89.65291011713302
127.97023841578824,38.164683410163136,286.6474064135821,11.601782700384309,189.08958105113672,1.7059388928412955,131.63597372336756
127.78856572066877,37.35850023520538,245.04764172212893,20.780892087369,191.29278718684043,1.0296952852452028,121.51822231841705
128.02275324889467,37.212170375035505,480.9096445856512,19.90982169643212,181.2770084904741,1.081323679960736,132.30916674799303
127.88015119720548,37.697302733246204,190.65410541966395,14.580512050680731,127.2448850597416,1.4935316211536678,96.96684491594507
127.62219220126363,37.05929455451918,142.6620961404042,12.298895033627048,221.63258691062123,1.634003674903815,76.07857176486776
127.6949647304559,37.69610769416388,163.22068683183298,23.898242879766723,149.75308384835537,1.0761377347651166,84.08808225032048
127.79397906934764,37.601815543287714,252.01712241339024,14.642928285061934,147.26089207701847,1.4801970355372205,62.55177534473148
127.86346970016454,37.67362490665241,197.89355434368696,16.11386056804545,189.8979946687361,1.3520123966854698,80.7713376299585
127.78327276771832,37.921185278937614,100.6447144166596,6.373413823723181,191.69135444415804,2.6378422420744374,78.47803342785947
129.10394702222266,37.41385551568286,90.03794050640214,16.156960145345494,156.17806984657977,1.4673370245835842,114.72997173837814
127.27971540395478,37.52981443857772,76.76165331260032,14.965588982715298,141.7929291838542,2.197615174952969,108.95574800768848
129.2364402918237,37.343406178139475,44.91192919408845,8.878604520263252,120.53601994573376,2.3681997983124075,88.40101099757538
128.60163820675407,38.11747936641135,43.50000892732799,8.924439095983065,148.39940508286347,1.9883684129136767,92.4684740339738
127.41755513571891,37.65515085098798,319.82881976508145,24.59804390084404,146.84637579093737,0.8154667178646164,129.15249596671322
128.1429884496998,37.36087247696582,423.4866950467187,15.382369493848982,169.9938561997185,1.4891266605769815,100.61086258523028
128.60468377277357,37.0584384071169,517.9579752190339,20.95762751766577,110.49152296821066,1.0036317672236337,105.712621197469
127.89778694187186,37.98734050216653,303.5863174122841,20.565202616904,200.1534730493941,1.056224471625965,130.03518297939317
128.73659290013663,37.979862589699906,105.75100081209776,13.055566089373691,138.25052321275894,1.5696910758159217,90.01419203428702
129.19926030724005,37.26556811015051,387.10469816111794,24.332230461652937,154.7199669138496,0.8498034453414592,74.68951754180017
127.78806184224972,37.878467090845604,179.14415298745408,12.309811774989791,215.37969219084744,1.6996100359154156,123.91077761935136
129.19104664309964,37.08326222268144,527.6783633565676,30.85948040191908,166.14226124739744,0.5722696434680294,59.21924504390332
129.08082212415948,37.326443757732164,179.7937429167479,23.889035667106995,189.13809544434105,1.0250486125504563,87.87532393471493
128.72970358900903,37.926473772787,115.93538674151824,14.0015860626978,181.87798058057763,1.49194318782491,118.11720036662037
128.24359468766764,37.70908813733046,450.63356947681007,15.145987655429208,225.862550852235,1.408119258375728,90.62124285914336
128.16684018123468,38.003366511352624,384.8177783658521,22.93457115065513,165.61972163414757,0.953397111384796,71.97882931853292
127.06536641631563,37.69206774860945,203.69058110762745,17.238918157952384,231.3709737081209,1.2218522371361509,112.80624239094128
128.18701761350152,37.322479616895656,363.5540533712526,12.268610283025,168.1158518539905,1.760728852284595,107.38387024592352
127.2784133464472,38.06441606387535,244.1700821502716,16.7460202320504,256.71992081557096,1.395645363648052,78.16098451687138
127.10759856239282,37.56232128525734,137.4713647353423,16.8354308781625,126.54210200615944,1.2587107280858685,87.6760210689923
127.32452936954192,38.03313101088437,274.900608105934,18.69872480078364,168.2381372867965,1.1950621784226458,116.61479831689434
127.04954552577802,37.433506774025396,353.13985764483283,20.517459230561315,160.3077430399135,1.0207678706206451,52.57393639066584
127.40107875732643,37.45131642363286,136.78632062894988,13.938196741394096,209.3450432727298,1.555086931158901,94.96321998111992
128.76136766558957,37.915531138801846,201.82795587271704,14.319260391788982,116.49139761460606,1.447764771492828,49.91841608690826
127.39041258760658,38.0583962774532,250.6382583338098,16.561424323860713,229.6540825661845,1.464940821666214,88.18258619703816
128.15303926347426,37.16892601301919,496.16893802941206,22.585016962884183,175.5510260917369,0.9354518655245808,129.31297425547763
127.91289437624094,37.26917998200382,349.16981097999275,20.356056911890597,239.77637629176908,1.0404988274881604,69.48762682906566
127.12587641761091,37.60498596413671,89.18548427691051,12.638163997612605,129.69662311326528,1.6372070388775173,92.57542624565842
127.48445502882376,37.58233373078521,575.6205591744397,20.70411521597601,240.08084038026465,1.0129497247940775,35.723049309934325
127.6815829681945,37.84562581158697,133.1046517879224,19.83117153087154,140.7493396317708,2.183580696497138,52.34007261362453
127.07195250857157,37.71007805776433,289.58088351452653,22.999913831483106,234.29146859875635,0.8946765681703082,113.11643161810122
128.16445902127214,37.834781277824995,676.1214651090268,21.381407970061204,220.65281447042497,0.988981183714977,121.93676358305044
127.25345129875,37.22053564861177,132.65387451207172,9.00364319791817,168.6132282781553,2.114125193901453,77.10453954026312
127.110782360545,37.68671236824428,119.135583784968,13.991340825261364,208.86092165799312,1.522875452572746,109.81584438626172
127.5679739915548,37.73610137151223,86.16928974183199,11.17681620288784,131.5740173786955,1.895161140169232,98.8038274764282
127.06733287988021,37.99545606608381,99.78877435692009,14.384785687716384,94.63930656098889,1.7954714294097307,78.23314329451486
127.0794883893519,37.66420282612648,74.17928930946405,9.302947019748592,225.63727191403603,2.1637144697083284,88.43763404934091
127.03107592921464,37.3239020701317,247.23418975541628,17.01579310170599,228.63824557984452,1.264964290459872,100.3650061533909
127.25922137551315,37.53900464584888,77.45984813042074,15.953647389066836,175.8027674811963,2.1553873065502493,99.84740706085584
127.88275977132174,37.90152956149403,237.56188607218695,21.10110762156802,148.7460312912942,1.5783186423581246,66.13715098103111
127.5362965376711,37.63275278639652,375.8028761308456,20.81931629891345,222.0950323663561,1.0371571246879387,111.05869794156436
127.2981805414171,37.9519619944085,194.30454247769555,8.107966603323204,136.55294904966908,2.091787352089251,100.8265212272169
127.28886547931644,37.56920613728386,283.20225826525785,26.15716490228452,209.2831464635019,0.7431250634117662,137.53685778108712
127.97749783230326,37.85428538583276,568.5967416507485,23.95095274103435,146.99162118285398,0.8543789687403746,103.8861548826858
128.10837690732293,37.25317180922194,510.7704154067908,18.3874420637759,217.80900824744512,1.15678153476447,120.56689172835098
127.04226381375774,37.681227673948534,50.51471776728149,5.91140245326054,133.80608466083578,2.7181872824038984,97.54522009303
127.06947324838586,37.68049192227472,173.33855990804108,15.490971137094323,257.7386209745497,1.351366465560734,88.1220252527974
127.78717894024112,37.873441683958376,158.2592384275596,9.048306721168762,237.8352398319081,1.9627532558467944,81.54380886530791
127.65064572508568,37.73234234932418,305.9412294681828,18.847784573857112,171.339654405008,1.129774851589031,54.936060619113256
128.08655406676738,37.989801925948036,334.9684544505017,26.671710234508037,116.6145104519896,0.7958215935521361,90.88524631211466
127.08075923315215,37.48071973597929,93.60525898767548,10.618048102341726,149.3792831468929,2.0167039615045748,47.52732138097947
127.33701485249156,38.179554512176374,250.94421413893485,17.07790827102002,197.12863177121983,1.358828203214123,47.11336976996404
127.33618545969561,38.186631105548194,197.63396414875575,10.264253990903413,205.5096691340408,2.048060125033273,108.72221885311686
127.38194029560503,37.733033509987465,274.68536006690584,23.33721702362877,124.33280928639884,0.8894745019431681,106.60446660277604
128.73937537919397,37.94457326396294,169.51223824402052,16.737075490943447,129.05879152932417,1.2584610992024636,92.88981464580846
127.06729720707177,37.47359855159693,108.0286848342086,14.498112650285623,181.0934382181113,1.4913860870286086,58.83352422939223
128.25241478955135,38.15055251892476,335.40018202584054,14.606410164894,145.89877935612822,1.5062245822507383,127.54118780783784
127.75091753047452,37.805458229297535,475.5783272075301,20.153635141192296,172.83882743164503,1.0628954831770143,107.78511519497988
128.07500499503897,38.19860825097774,463.6150608812261,12.37565535590729,243.0729148090817,1.6324828096497173,87.45772553159614
128.1151235272168,38.1498301445541,477.9990078338296,17.12180088866683,175.69103303056778,1.3226092036385773,98.63512553757202
127.9875798597851,38.13829890922989,246.58574626146373,16.315443573001854,216.68101869535892,1.341577297883459,118.73187492637166
128.7342964630941,37.99351635712556,58.88336707466256,10.775601084491624,141.02703360064103,1.7869454540416467,89.75876499581504
127.60356653616341,37.84426132666463,151.0637285997412,20.13115576628787,133.82898429184277,1.1687547232190876,98.91417676425584
127.08009482709518,37.662780372890424,81.1600823459247,10.444811703755866,235.1937751941882,2.010014195571173,90.55969720268158
128.04830835703197,38.07019951794167,423.84226002265166,23.05292060123404,193.1277926049784,0.927933694192316,64.46257650299577
127.67612056940402,37.7448590459812,176.47247044637288,14.745971591194566,160.019953632925,1.4737139700749076,99.49507260107816
127.07907369295391,37.47983237486964,112.84575906764672,13.217900836625692,140.16988579681137,1.7557030283964952,43.437047788146046
127.97357828247728,37.30376922887539,219.3573189883928,11.026820946982683,137.19671823383936,1.9023938212689968,72.82980305792731
127.84556640943495,37.18517051815689,408.3002017543226,20.386775329568223,242.95332533065303,1.0340430488150951,114.4783710688641
127.06463512374287,37.47418269383493,93.3579674178874,14.167153513400592,162.87310769097772,1.5974479243997457,45.90493702208277
127.7881019741592,37.87505141943866,162.2643615573101,9.362227205640018,234.94167251780416,1.9270711614065148,90.48057661168984
128.51389201622436,38.225724044483755,96.46003829136382,9.304476952093015,141.3965473597142,2.03261697112036,95.96482114653048
128.3502430075629,37.27140507342948,378.68871151241547,24.28738600451468,256.00517562076743,0.8829456145378963,102.69368126410838
127.30023172790169,37.99232577714429,329.59299227046574,22.88191446363613,187.70838087539377,0.9271731479241452,62.39908146950571
127.72524648570983,38.108324831948636,302.6184194550584,23.61585187301361,176.1181730528873,0.883876365118268,117.34387029961076
128.3050544774873,37.27412066597103,515.4289852141311,21.80864687994335,176.18050388968737,0.9893709881369932,91.41202155399696
128.00345425953537,38.02717811097802,446.7334374821255,25.77171752559628,164.25282417205284,0.7893958815702501,119.97265915460736
127.98933674560016,37.67397717563562,320.42805056343263,16.782206528415887,177.70925667156396,1.3552861696826524,117.21428391819906
128.95515573827126,37.48389015682828,869.9376418050199,23.23743652537184,192.44940396873997,0.8997561298138044,52.83850614038245
128.02796593802617,37.08443050715745,455.21612315757824,25.429060206590165,250.9617594560444,0.8012285019051381,97.01933388607492
128.00879180349634,38.022482677568746,333.81232524046186,27.25394214610077,168.0902921300103,0.8355651182592788,115.10380805949865
128.17545516446992,37.5321242529234,447.0242902594225,15.5544794276007,209.8940283896232,1.3640914761122145,123.54352019809384
127.56378243656457,37.4555659469368,228.7928876398423,19.363865319137453,239.30338143364145,1.1000119533511097,81.01606226017404
127.40825791002248,37.3984983716548,292.06741135493354,17.495673212135184,221.6623663202832,1.2348160760310594,126.16013441887635
129.01883616041553,37.21390050624425,532.2669199294432,21.35997411948413,164.30220201260764,1.0118194726457648,36.4562995199815
129.39031941007704,37.056743948716594,73.22542205287391,6.603934934496235,161.5066626583265,2.36937761264837,104.60790101814251
127.90781991924212,37.250875372179415,320.34538590755545,14.692361324350191,189.78643137113212,1.4404751086483558,53.66565756913458
127.67302149417188,37.05898241744543,196.02933581540887,13.175891754462851,182.69990909518935,1.623633699784008,103.1953584220953
127.17811924555306,37.51675819069323,123.44425605748089,15.268789799745864,192.51446199922967,1.4794635748164588,71.35169926241103
127.37764172218952,37.486833163523556,175.99410093239848,15.007977066384314,162.9986818933198,1.4194757965890372,120.72710870058457
127.39702543446884,37.34616190259051,143.35100518104807,11.304812313287446,183.2639412044856,1.8430129116334537,94.44884977847052
127.76342530892944,37.550067675562474,384.5467737466852,20.796659506410027,188.98009880434495,1.027278575078443,136.60622546532656
127.79964212768553,37.38548225567978,190.8289820998428,19.82751446003837,193.65118492982737,1.0896929351799691,104.6131849586753
127.84781825546695,37.81772521629556,377.0795389358957,18.603545819589847,186.2153233902194,1.17820163198681,108.82667431521584
127.72353419090528,38.104463250436346,243.10336798574383,21.766876533378092,172.24808673697137,0.9879841020230732,115.86007020952152
127.03641347317563,37.4264480170578,358.871988755136,21.85469617242128,274.9072947451885,0.973459373053692,74.76079434873498
127.63720599451058,38.14905426097081,310.79349234277805,17.832215651354602,137.8079538032714,1.214575020216304,90.2783938214017
128.47566414289318,37.70639929939523,984.9167797815268,23.9853417505153,136.7114493784069,0.8600346793338982,121.52985514116024
127.56114710784196,37.65849517677807,218.0614444843692,20.84807761408552,174.52123248293202,1.054387990971662,92.46277757815302
128.0152039908112,37.76253492255707,357.28459178730986,21.56993344455807,194.4566205622231,0.9743431133922708,122.5396731428162
128.60801918036157,37.52203776634051,948.2016781313772,28.66825048864505,139.1453480628777,0.631052549089534,42.53344564070991
127.0473159752513,37.96415317668862,193.3275987920252,18.05581874651135,123.30969385564418,1.1836452997300964,91.6549399590664
127.86289447612866,37.8018597347474,354.4748602350277,17.110456463973097,216.2221106572809,1.2477452409541192,131.89875242504334
128.01030789785452,37.87366463901104,312.4372286307945,23.40466074371281,158.1532349358744,0.9184668036548944,108.6873898402235
127.90064968474819,37.492130575575054,277.71938713045967,15.836822584710657,140.89298548845915,1.448125665125962,116.62435274206912
127.60373152290236,37.674668336298915,134.087643161994,23.06006696460647,159.5459770940809,1.0968711332040668,88.25031254939714
127.91370593263268,38.12112691107308,296.14318765240813,22.28037359820343,225.01972958402223,0.953768323351873,98.5443701421344
128.47155731082296,37.09271997601579,610.1066219195641,20.556887831756683,229.995492706874,1.0482503782063857,101.3875982463191
129.00972175786228,37.23955817370577,509.7814873429157,20.476178088032327,112.47079078775272,1.049734213426171,81.15663638794351
127.8130060535427,38.11555749385732,248.01620505934983,19.424538273650526,119.03349569341096,1.446792279452366,76.11692782356563
128.08968881480797,37.468399239768615,297.765590158324,13.95481907094868,203.18780957870285,1.5304908335449632,125.08103532124132
